Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","661","Cocoa, beans","2000","2000","SLC","83818","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","661","Cocoa, beans","2010","2010","SLC","155180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","661","Cocoa, beans","2011","2011","SLC","162830","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","661","Cocoa, beans","2012","2012","SLC","68610","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","661","Cocoa, beans","2013","2013","SLC","67930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1991","1991","USD","1025.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1992","1992","USD","736.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1993","1993","USD","1145.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1994","1994","USD","1789.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1995","1995","USD","1089.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1996","1996","USD","913.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1997","1997","USD","1027.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1998","1998","USD","993.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1999","1999","USD","928.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2000","2000","USD","824.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2010","2010","USD","1032.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2011","2011","USD","1058.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2012","2012","USD","435.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2013","2013","USD","431.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","249","Coconuts","2010","2010","LCU","48000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","249","Coconuts","2011","2011","LCU","51480","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","249","Coconuts","2012","2012","LCU","51180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","249","Coconuts","2013","2013","LCU","53580","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","249","Coconuts","2010","2010","SLC","48000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","249","Coconuts","2011","2011","SLC","51480","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","249","Coconuts","2012","2012","SLC","51180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","249","Coconuts","2013","2013","SLC","53580","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","249","Coconuts","2010","2010","USD","319.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","249","Coconuts","2011","2011","USD","334.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","249","Coconuts","2012","2012","USD","325","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","249","Coconuts","2013","2013","USD","340.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","1991","1991","LCU","8750","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","1995","1995","LCU","151667","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","1996","1996","LCU","120000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","1997","1997","LCU","74167","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","1998","1998","LCU","148000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","1999","1999","LCU","135000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","2000","2000","LCU","132500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","2010","2010","LCU","70020","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","2011","2011","LCU","65630","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","2012","2012","LCU","68610","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","656","Coffee, green","2013","2013","LCU","67930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","1991","1991","SLC","8750","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","1995","1995","SLC","151667","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","1996","1996","SLC","120000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","1997","1997","SLC","74167","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","1998","1998","SLC","148000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","1999","1999","SLC","135000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","2000","2000","SLC","132500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","2010","2010","SLC","70020","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","2011","2011","SLC","65630","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","2012","2012","SLC","68610","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","656","Coffee, green","2013","2013","SLC","67930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","1991","1991","USD","883","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","1995","1995","USD","2250.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","1996","1996","USD","1365.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","1997","1997","USD","849.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","1998","1998","USD","1847.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","1999","1999","USD","1462","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","2000","2000","USD","1302.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","2010","2010","USD","465.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","2011","2011","USD","426.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","2012","2012","USD","435.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","656","Coffee, green","2013","2013","USD","431.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","767","Cotton lint","1993","1993","LCU","20000","*","Unofficial figure"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","767","Cotton lint","2010","2010","LCU","1177428.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","767","Cotton lint","2011","2011","LCU","1335714.3","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","767","Cotton lint","2012","2012","LCU","1381428.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","767","Cotton lint","2013","2013","LCU","1378571.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","767","Cotton lint","1993","1993","SLC","20000","*","Unofficial figure"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","767","Cotton lint","2010","2010","SLC","1177428.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","767","Cotton lint","2011","2011","SLC","1335714.3","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","767","Cotton lint","2012","2012","SLC","1381428.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","767","Cotton lint","2013","2013","SLC","1378571.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","767","Cotton lint","1993","1993","USD","906.4","*","Unofficial figure"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","767","Cotton lint","2010","2010","USD","7834","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","767","Cotton lint","2011","2011","USD","8681.3","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","767","Cotton lint","2012","2012","USD","8771","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","767","Cotton lint","2013","2013","USD","8763.3","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","329","Cottonseed","2010","2010","LCU","82420","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","329","Cottonseed","2011","2011","LCU","93500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","329","Cottonseed","2012","2012","LCU","96700","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","329","Cottonseed","2013","2013","LCU","96500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","329","Cottonseed","2010","2010","SLC","82420","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","329","Cottonseed","2011","2011","SLC","93500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","329","Cottonseed","2012","2012","SLC","96700","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","329","Cottonseed","2013","2013","SLC","96500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","329","Cottonseed","2010","2010","USD","548.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","329","Cottonseed","2011","2011","USD","607.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","329","Cottonseed","2012","2012","USD","614","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","329","Cottonseed","2013","2013","USD","613.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","195","Cow peas, dry","1991","1991","LCU","7915","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","195","Cow peas, dry","1992","1992","LCU","9145","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","195","Cow peas, dry","1993","1993","LCU","18440","","Official data"
